,name,start,end,strand,avg
1047,aprE,1104422,1105568,-1,0.4637554585152838
1048,yhfO,1106002,1106452,1,0.45434298440979953
1049,yhfP,1106523,1107516,1,0.5040322580645161
1050,yhfQ,1107732,1108704,1,0.45314109165808447
1051,phoE,1108735,1109317,-1,0.47332185886402756
1052,yhfS,1109387,1110482,-1,0.5274223034734917
1053,yhfT,1110478,1111918,-1,0.49131341209173035
1054,bioY,1111924,1112485,-1,0.475
1055,hemAT,1112619,1113918,-1,0.41217257318952233
1056,yhfW,1114056,1115586,-1,0.45716154349247873
1057,yhxC,1115697,1116555,1,0.4807467911318553
1058,yhzC,1116582,1116816,-1,0.41201716738197425
1059,comK,1117108,1117687,1,0.43944636678200694
1060,yhxD,1117733,1118633,-1,0.4883203559510567
1061,yhjA,1118849,1119119,1,0.46096654275092935
1062,yhjB,1119161,1120631,-1,0.4982981620149762
1063,yhjC,1120627,1120828,-1,0.45
1064,yhjD,1121035,1121398,-1,0.40331491712707185
1065,yhjE,1121549,1122173,1,0.47351524879614765
1066,sipV,1122174,1122681,1,0.4150197628458498
1067,yhjG,1122861,1124361,1,0.533689126084056
1068,yhjH,1124437,1124965,1,0.428842504743833
1069,glcP,1125122,1126328,-1,0.3360995850622407
1070,ntdC,1126399,1127452,-1,0.3726235741444867
1071,ntdB,1127465,1128314,-1,0.35141509433962265
1072,ntdA,1128285,1129611,-1,0.3433962264150943
1073,ntdR,1129714,1130704,1,0.35591506572295245
1074,yhjN,1130917,1132072,-1,0.5017331022530329
1075,yhjO,1132178,1133384,-1,0.4829875518672199
1076,yhjP,1133497,1135225,1,0.4753908511870295
1077,yhjQ,1135254,1135581,-1,0.49693251533742333
1078,yhjR,1135698,1136136,-1,0.4782608695652174
1079,addB,1136319,1139820,1,0.49057142857142855
1080,addA,1139806,1143505,1,0.4875608436992969
1081,sbcD,1143576,1144752,1,0.5157446808510638
1082,sbcC,1144748,1148141,1,0.4808372641509434
1083,hlpB,1148154,1148457,1,0.45364238410596025
1084,gerPF,1148493,1148712,-1,0.44495412844036697
1085,gerPE,1148743,1149145,-1,0.4613466334164589
1086,gerPD,1149144,1149321,-1,0.4715909090909091
1087,gerPC,1149317,1149935,-1,0.44084278768233387
1088,gerPB,1149957,1150191,-1,0.49356223175965663
1089,gerPA,1150205,1150427,-1,0.5067873303167421
1090,pchI,1150849,1151020,-1,0.36470588235294116
1091,yisJ,1151165,1152089,-1,0.4539544962080173
1092,mblK,1152243,1153149,1,0.46519337016574586
1093,yisL,1153264,1153621,1,0.4550561797752809
1094,wprA,1153788,1156473,1,0.4493293591654247
1095,yisN,1156503,1157091,-1,0.4855195911413969
1096,asnO,1157236,1159081,1,0.4750542299349241
1097,yizA,1159210,1159690,-1,0.34237995824634654
1098,farP,1159921,1160746,1,0.4684466019417476
1099,yisQ,1160775,1162143,-1,0.4542794440380395
1100,yisR,1162266,1163130,1,0.47508690614136734
1101,iolQ,1163147,1164161,1,0.4768015794669299
1102,iolX,1164369,1165398,1,0.48443579766536965
1103,yisT,1165448,1165958,-1,0.45972495088408644
1104,yisU,1166007,1166670,-1,0.4773413897280967
1105,yisV,1166736,1168191,1,0.49931224209078406
1106,yisX,1168198,1168837,-1,0.4498432601880878
1107,yisY,1169042,1169849,1,0.47518610421836227
1108,yisZ,1169876,1170476,-1,0.4691151919866444
1109,yitA,1170472,1171642,-1,0.5012831479897348
1110,yitB,1171754,1172465,-1,0.4830985915492958
1111,slpH,1172649,1173336,1,0.46938775510204084
1112,slpS,1173332,1174091,1,0.4287598944591029
1113,yitE,1174135,1174765,-1,0.4594594594594595
1114,yitF,1174860,1175976,-1,0.5022421524663677
1115,yitG,1175984,1177253,-1,0.45662460567823343
1116,yitH,1177364,1178213,-1,0.46462264150943394
1117,yitI,1178217,1178667,-1,0.49443207126948774
1118,samT,1178756,1180595,-1,0.48313384113166485
1119,yitK,1180908,1181400,-1,0.42362525458248473
1120,yitL,1181498,1182395,1,0.46651785714285715
1121,yitM,1182447,1183032,-1,0.4178082191780822
1122,yitO,1183028,1183958,-1,0.4607104413347686
1123,yitP,1183942,1184479,-1,0.46455223880597013
1124,yizB,1184656,1185004,1,0.4322766570605187
1125,yitQ,1185000,1185588,1,0.4684838160136286
1126,yitR,1185607,1185901,1,0.3890784982935154
1127,nprB,1186036,1187653,1,0.4560643564356436
1128,fakBB,1187699,1188551,-1,0.4594594594594595
1129,yitT,1188688,1189531,1,0.44536817102137766
1130,ipi,1189645,1190005,1,0.41225626740947074
1131,yizC,1190035,1190233,-1,0.4416243654822335
1132,ribZC,1190489,1191302,-1,0.45689655172413796
1133,yitV,1191422,1192190,1,0.48891786179921776
1134,yitW,1192253,1192562,1,0.461038961038961
1135,yitY,1192857,1194288,1,0.4489510489510489
1136,yitZ,1194332,1194827,1,0.4433198380566802
1137,argC,1195033,1196071,1,0.46190935390549664
1138,argJ,1196090,1197311,1,0.49754098360655735
1139,argB,1197325,1198102,1,0.48195876288659795
1140,argD,1198098,1199256,1,0.4961106309420916
1141,carA,1199326,1200388,1,0.46936852026390197
1142,carB,1200380,1203473,1,0.46959896507115134
1143,argF,1203460,1204420,1,0.4848800834202294
1144,yjzC,1204505,1204685,1,0.5251396648044693
1145,yjzD,1204730,1204916,-1,0.3567567567567568
1146,yjaU,1205164,1205899,1,0.42779291553133514
1147,yjaV,1205980,1206538,1,0.3895870736086176
1148,med,1206628,1207582,1,0.43126967471143757
1149,comZ,1207596,1207788,1,0.418848167539267
1150,yjzB,1207817,1208057,-1,0.41841004184100417
1151,fabHA,1208221,1209160,1,0.4626865671641791
1152,fabF,1209182,1210424,1,0.467365028203062
1153,yjaZ,1210499,1211285,1,0.4305732484076433
1154,appD,1211476,1212463,1,0.4594320486815416
1155,appF,1212459,1213449,1,0.46006066734074824
1156,appB,1215242,1216193,1,0.42
1157,appC,1216209,1217121,1,0.43249176728869376
1158,yjbA,1217325,1218078,1,0.41888297872340424
1159,trpS,1218112,1219105,-1,0.4536290322580645
1160,oppA,1219848,1221486,1,0.4147831398900428
1161,oppB,1221593,1222529,1,0.4459893048128342
1162,oppC,1222532,1223450,1,0.44820065430752454
1163,oppD,1223454,1224531,1,0.4711895910780669
1164,oppF,1224532,1225450,1,0.44929116684841874
1165,yjbB,1225556,1226774,1,0.456861133935908
1166,yjbC,1226937,1227516,1,0.38235294117647056
1167,spxA,1227696,1228092,1,0.42025316455696204
1168,yjbE,1228134,1228791,-1,0.4649390243902439
1169,,1228960,1229101,1,0.37142857142857144
1170,mecA,1229067,1229724,1,0.39939024390243905
1171,,1229718,1229841,-1,0.3524590163934426
1172,coiA,1229914,1231036,1,0.4495985727029438
1173,pepF,1231082,1233095,1,0.43439363817097415
1174,yizD,1233132,1233300,-1,0.38323353293413176
1175,spxH,1233613,1234513,-1,0.42157953281423804
1176,yjbI,1234509,1234908,-1,0.47738693467336685
1177,cwlQ,1235162,1235708,-1,0.46605504587155966
1178,yjbK,1235911,1236484,-1,0.4160839160839161
1179,yjbL,1236608,1236977,1,0.39402173913043476
1180,relP,1237005,1237641,1,0.45354330708661417
1181,ppnKA,1237659,1238460,1,0.455
1182,yjbO,1238522,1239374,1,0.4982373678025852
1183,prpE,1239386,1240121,-1,0.4659400544959128
1184,kefQ,1240355,1242200,1,0.43872017353579174
1185,tenA,1242448,1243159,1,0.4887323943661972
1186,tenI,1243133,1243751,1,0.4829821717990275
1187,thiO,1243734,1244844,1,0.48512173128944996
1188,thiS,1244843,1245044,1,0.41
1189,thiG,1245040,1245811,1,0.4909090909090909
1190,thiF,1245807,1246818,1,0.5108910891089109
1191,thiD,1246836,1247652,1,0.49570552147239266
1192,fabI,1247787,1248564,1,0.48195876288659795
1193,cotO,1248664,1249348,1,0.48755490483162517
1194,cotZ,1249441,1249888,-1,0.42376681614349776
1195,cotY,1250015,1250504,-1,0.45491803278688525
1196,cotX,1250655,1251174,-1,0.416988416988417
1197,cotW,1251272,1251590,-1,0.35962145110410093
1198,cotV,1251630,1252017,-1,0.4015544041450777
1199,yjcA,1252176,1252533,1,0.5084269662921348
1200,yjzK,1252814,1253021,1,0.3786407766990291
1201,yjcB,1252857,1253073,1,0.4186046511627907
1202,yjcZ,1253102,1253252,1,0.5100671140939598
1203,spoVIF,1253384,1253639,1,0.35826771653543305
1204,yjcD,1253712,1255992,-1,0.46423870118473015
1205,yjzE,1256108,1256363,1,0.3937007874015748
1206,yjcF,1256435,1256858,-1,0.476303317535545
1207,yjcG,1256861,1257377,-1,0.4368932038834951
1208,yjcH,1257413,1258136,-1,0.4598337950138504
1209,metI,1258491,1259613,1,0.47992863514719003
1210,metC,1259605,1260778,1,0.5093856655290102
1211,yjcK,1260810,1261356,-1,0.42385321100917434
1212,yjcL,1261425,1262616,-1,0.45966386554621846
1213,yjcM,1263701,1264931,-1,0.3132628152969894
1214,yjcN,1265056,1265377,1,0.365625
1215,yjzF,1265529,1265661,1,0.42748091603053434
1216,yjzG,1265676,1265850,1,0.3930635838150289
1217,yjcO,1265886,1266348,1,0.43817787418655096
1218,yjcP,1266613,1267117,1,0.2962226640159046
1219,yjcQ,1267128,1267413,1,0.3274647887323944
1220,yjcR,1267573,1268101,1,0.44212523719165087
1221,yjcS,1268274,1268592,1,0.3470031545741325
1222,yjdA,1268828,1269584,1,0.38675496688741723
1223,yjdB,1269732,1270080,-1,0.35446685878962536
1224,manR,1270630,1272577,1,0.4039054470709147
1225,manP,1272724,1274677,1,0.4605532786885246
1226,manA,1274691,1275639,1,0.4350580781414995
1227,yjdF,1275808,1276291,1,0.3962655601659751
1228,yjdG,1276336,1276843,-1,0.3794466403162055
1229,yjdH,1277061,1277457,-1,0.42278481012658226
1230,trnE,1277685,1278165,1,0.4133611691022965
1231,yjzH,1278204,1278399,-1,0.4020618556701031
1232,yjdJ,1278564,1278894,-1,0.3677811550151976
1233,ctaO,1279513,1280503,-1,0.45601617795753285
1234,cotT,1280625,1280874,-1,0.4879032258064516
1235,pdaC,1281127,1282531,1,0.38774055595153245
1236,yjfA,1282570,1283044,-1,0.4355179704016913
1237,yjfB,1283168,1283336,-1,0.41317365269461076
1238,yjfC,1283462,1284362,1,0.4360400444938821
1239,yjgA,1284370,1284769,-1,0.4623115577889447
1240,yjgB,1284869,1285445,-1,0.47304347826086957
1241,yjgC,1285590,1288548,1,0.4900236726411904
1242,yjgD,1288540,1289101,1,0.45357142857142857
1243,yjhA,1289297,1289939,1,0.36505460218408736
1244,yjhB,1290017,1290644,1,0.5063897763578274
1245,yjiA,1290674,1290953,-1,0.38848920863309355
1246,cypE,1291343,1292534,1,0.46974789915966386
1247,ppuG,1292556,1293735,1,0.4634974533106961
1248,yjzI,1293775,1293964,-1,0.39893617021276595
1249,yjjA,1294137,1294950,1,0.5036945812807881
1250,yjkA,1294995,1295748,-1,0.46941489361702127
1251,yjkB,1295747,1296500,-1,0.4933510638297872
1252,yjlA,1296619,1297594,-1,0.4671457905544148
1253,yjlB,1297725,1298223,1,0.5211267605633803
1254,yjlC,1298611,1299034,1,0.43601895734597157
1255,ndh,1299073,1300252,1,0.44991511035653653
1256,uxaC,1300449,1301871,1,0.4327938071780436
1257,exuM,1301938,1303318,1,0.4467005076142132
1258,yjmC,1303422,1304436,1,0.4876604146100691
1259,yjmD,1304441,1305461,1,0.507360157016683
1260,uxuA,1305485,1306565,1,0.4726598702502317
1261,uxuB,1306561,1307398,1,0.5215311004784688
1262,exuT,1307445,1308714,1,0.49053627760252366
1263,exuR,1308801,1309803,1,0.4385614385614386
1264,uxaB,1309879,1311322,1,0.4292649098474341
1265,uxaA,1311318,1312812,1,0.4621567314132619
1266,yjnA,1312850,1313615,-1,0.45287958115183247
1267,yjoA,1313839,1314304,-1,0.4482758620689655
1268,yjoB,1314452,1315724,1,0.43902439024390244
1269,rapA,1315868,1317005,1,0.39436619718309857
1270,phrA,1316994,1317129,1,0.44029850746268656
1271,yjpA,1317156,1317414,-1,0.45525291828793774
1272,xlyB,1317534,1318488,1,0.4931794333683106
1273,yjqA,1318527,1318905,-1,0.4403183023872679
1274,pghB,1319010,1319613,1,0.4717607973421927
1275,xpdC,1319689,1320526,1,0.4868421052631579
1276,xkdA,1320569,1321166,-1,0.4513422818791946
1277,xre,1321328,1321670,-1,0.4340175953079179
1278,yjzJ,1321847,1322027,1,0.45251396648044695
1279,xkdB,1322013,1322850,1,0.46172248803827753
1280,xkdC,1322749,1323550,1,0.47625
1281,ykzK,1323549,1323717,1,0.4431137724550898
1282,xkdD,1323801,1324152,1,0.45714285714285713
1283,xtrA,1324148,1324355,1,0.4563106796116505
1284,xpf,1324470,1324980,1,0.4302554027504912
1285,xtmA,1325095,1325893,1,0.42534504391468003
1286,xtmB,1325889,1327191,1,0.46348962336664107
1287,xkdE,1327194,1328682,1,0.4633490248823134
1288,xkdF,1328701,1329529,1,0.4921402660217654
1289,xkdG,1329554,1330490,1,0.47807486631016044
1290,ykzL,1330511,1330895,1,0.5065274151436031
1291,xkdH,1330891,1331248,1,0.4747191011235955
1292,xkdI,1331244,1331730,1,0.4927835051546392
1293,xkdJ,1331742,1332183,1,0.49772727272727274
1294,ykzM,1332186,1332405,1,0.44495412844036697
1295,xkdK,1332401,1333802,1,0.465
1296,xkdM,1333803,1334247,1,0.4604966139954853
1297,xkdN,1334338,1334785,1,0.3744394618834081
1298,xkzB,1334814,1334964,1,0.348993288590604
1299,xkdO,1334965,1338964,1,0.4272136068034017
1300,xkdP,1338956,1339616,1,0.4279210925644917
1301,xkdQ,1339631,1340609,1,0.4790174002047083
1302,xkdR,1340608,1340875,1,0.4849624060150376
1303,xkdS,1340931,1341357,1,0.4470588235294118
1304,xkdT,1341349,1342396,1,0.47418738049713194
1305,xkdU,1342379,1342958,1,0.486159169550173
1306,xkzA,1342954,1343227,1,0.44485294117647056
1307,xkdV,1343229,1345293,1,0.3814832767813863
1308,xkdW,1345304,1345634,1,0.45288753799392095
1309,xkdX,1345630,1345795,1,0.4268292682926829
1310,xepA,1345838,1346678,1,0.4731823599523242
1311,xhlA,1346730,1347000,1,0.4758364312267658
1312,xhlB,1347012,1347276,1,0.44106463878326996
1313,xlyA,1347288,1348182,1,0.47144456886898095
1314,spoIISC,1348218,1348356,-1,0.4306569343065693
1315,spoIISB,1348441,1348612,-1,0.4470588235294118
1316,spoIISA,1348611,1349358,-1,0.4222520107238606
1317,pitB,1349467,1350469,-1,0.4515484515484515
1318,ykaA,1350481,1351099,-1,0.35980551053484605
1319,steT,1351374,1352691,-1,0.4551671732522796
1320,mhqA,1353079,1354030,1,0.4694736842105263
1321,,1354130,1354277,1,0.3356164383561644
1322,ykcB,1354284,1356435,1,0.4627906976744186
1323,ykcC,1356446,1357418,1,0.43048403707518024
1324,htrA,1357935,1359285,-1,0.4462564862861379
1325,proCC,1359453,1360272,1,0.4669926650366748
1326,dppA,1360400,1361225,1,0.4890776699029126
1327,dppB,1361241,1362168,1,0.46436285097192226
1328,dppC,1362173,1363136,1,0.498960498960499
1329,dppD,1363140,1364148,1,0.5203574975173784
1330,dppE,1364150,1365800,1,0.44693753790175866
1331,ldcA,1365887,1366847,1,0.5005213764337852
1332,aeeB,1366843,1367944,1,0.5027272727272727
1333,eepC,1367940,1368831,1,0.4752808988764045
1334,ykfD,1368843,1369833,1,0.5035389282103134
1335,pgl,1369875,1370925,-1,0.45662535748331745
1336,ddaH,1371014,1371875,-1,0.4441860465116279
1337,ykhA,1372034,1372553,1,0.4613899613899614
1338,hmpA,1372791,1373991,1,0.44203502919099247
1339,ykzH,1374067,1374292,-1,0.47767857142857145
1340,ykjA,1374436,1375168,1,0.43912448700410395
1341,ykkA,1375259,1375787,1,0.4667931688804554
1342,ykkB,1375776,1376295,1,0.47876447876447875
1343,gdnC,1376516,1376855,1,0.4940828402366864
1344,gdnD,1376854,1377172,1,0.48264984227129337
1345,purU,1377242,1378145,1,0.48004434589800443
1346,proB,1378495,1379593,1,0.4658158614402917
1347,proA,1379604,1380852,1,0.4731355252606255
1348,ohrA,1380977,1381403,1,0.48470588235294115
1349,ohrR,1381433,1381877,-1,0.40632054176072235
1350,ohrB,1382019,1382430,1,0.4634146341463415
1351,ykzN,1382456,1382627,1,0.47058823529411764
1352,guaN,1382676,1383147,-1,0.4765957446808511
1353,metE,1383319,1385608,-1,0.4527972027972028
1354,ispA,1386023,1386983,-1,0.47132429614181437
1355,rsbRB,1387205,1388039,1,0.4129651860744298
1356,thiX,1388069,1388834,-1,0.46335078534031415
1357,thiW,1388808,1390452,-1,0.46743761412051127
1358,thiV,1390438,1391038,-1,0.4791318864774624
1359,thiU,1391039,1391642,-1,0.4750830564784053
1360,ykoG,1391952,1392639,1,0.4679300291545189
1361,ykoH,1392642,1394007,1,0.4626099706744868
1362,ykoI,1394003,1394684,1,0.4147058823529412
1363,ykoJ,1394775,1395288,1,0.416015625
1364,ykzD,1395370,1395508,1,0.39416058394160586
1365,mgtE,1396012,1397368,1,0.42878228782287825
1366,tnrA,1397410,1397743,-1,0.42771084337349397
1367,ykzB,1397937,1398093,1,0.4
1368,ykoL,1398180,1398363,1,0.3076923076923077
1369,ykoM,1398495,1398960,1,0.4267241379310345
1370,ykoN,1398974,1400096,-1,0.4264049955396967
1371,ykoP,1400187,1400739,1,0.38475499092558985
1372,ykoQ,1400766,1401579,-1,0.4088669950738916
1373,ykoS,1401771,1403466,1,0.4203069657615112
1374,ykoT,1403478,1404492,1,0.42941757156959526
1375,ligD,1404517,1406353,-1,0.45122615803814714
1376,ligV,1406356,1407292,-1,0.45240641711229945
1377,dgcW,1407328,1409731,-1,0.40341382181515406
1378,ykoX,1409911,1410577,1,0.43157894736842106
1379,ykoY,1410653,1411628,1,0.45687885010266943
1380,sigI,1411891,1412647,1,0.37350993377483444
1381,rsgI,1412643,1413789,1,0.39912663755458516
1382,sspD,1413799,1413994,-1,0.4742268041237113
1383,htpK,1414124,1414826,-1,0.4108416547788873
1384,htpX,1414996,1415893,1,0.45982142857142855
1385,ktrD,1416066,1417416,1,0.44032616753150483
1386,ykzP,1417560,1417716,1,0.43870967741935485
1387,ykzE,1417718,1417895,1,0.375
1388,ykrP,1417937,1418960,-1,0.41487279843444225
1389,kinE,1419212,1421429,1,0.40884476534296027
1390,ogt,1421425,1421923,1,0.4869215291750503
1391,,1422012,1422138,1,0.392
1392,mtnA,1422171,1423233,-1,0.46936852026390197
1393,mtnK,1423240,1424434,-1,0.4459346186085499
1394,mtnU,1424766,1425546,-1,0.441591784338896
1395,mtnE,1425640,1426837,1,0.4707357859531773
1396,mtnW,1427060,1428278,1,0.4815119145439606
1397,mtnX,1428274,1428982,1,0.4214992927864215
1398,mtnB,1428939,1429569,1,0.4435612082670906
1399,mtnD,1429583,1430120,1,0.416044776119403
1400,ykvA,1430160,1430481,-1,0.4125
1401,spo0E,1430683,1430941,1,0.4046692607003891
1402,eag,1431026,1431458,1,0.3805104408352668
1403,kinD,1431485,1433006,-1,0.41578947368421054
1404,mhqR,1433198,1433636,1,0.4096109839816934
1405,motB,1433675,1434461,-1,0.4305732484076433
1406,motA,1434432,1435245,-1,0.4458128078817734
1407,clpE,1435627,1437727,-1,0.44926155312053356
1408,ykvI,1438091,1439135,1,0.44007670182166825
1409,queC,1439447,1440107,1,0.45068285280728376
1410,queD,1440099,1440549,1,0.45657015590200445
1411,queE,1440541,1441273,1,0.4637482900136799
1412,queF,1441290,1441788,1,0.4024144869215292
1413,ykvN,1442346,1442703,-1,0.38764044943820225
1414,ykvO,1442871,1443618,1,0.40884718498659517
1415,ykvP,1444098,1445298,1,0.38281901584653877
1416,ykzQ,1445313,1445541,1,0.33480176211453744
1417,ykvR,1447250,1447541,1,0.43103448275862066
1418,ykvS,1447661,1447847,-1,0.32432432432432434
1419,ykzS,1448012,1448207,1,0.4329896907216495
1420,ykvT,1448505,1449132,1,0.3993610223642173
1421,ykvU,1449249,1450587,1,0.44801795063575167
1422,stoA,1450637,1451135,1,0.41851106639839036
1423,pfeT,1451370,1453284,1,0.46576058546785154
1424,papB,1453690,1454782,1,0.45646196150320806
1425,ykvZ,1455063,1456029,1,0.43937823834196893
1426,glcT,1456091,1456958,1,0.37644341801385683
1427,ptsG,1457186,1459286,1,0.4540257265364459
1428,ptsH,1459383,1459650,1,0.40977443609022557
1429,ptsI,1459649,1461362,1,0.43866822429906543
1430,splA,1461452,1461692,1,0.41841004184100417
1431,splB,1461769,1462798,1,0.41926070038910507
1432,ykwB,1462812,1463493,-1,0.4308823529411765
1433,mcpC,1463627,1465595,1,0.418403660396543
1434,ohaC,1465732,1466599,1,0.4387990762124711
1435,ykwD,1466637,1467411,-1,0.4023285899094437
1436,pbpH,1467747,1469862,1,0.40255439924314096
1437,kinA,1470025,1471846,1,0.4054945054945055
1438,dapX,1471856,1473038,-1,0.43353090601185434
1439,ykzT,1473239,1473401,-1,0.35403726708074534
1440,cheV,1473604,1474516,1,0.3896816684961581
1441,kre,1474559,1475024,-1,0.40948275862068967
1442,ykuC,1475149,1476442,-1,0.42569659442724456
1443,ltdD,1476517,1477012,-1,0.5
1444,ppeE,1477068,1477929,-1,0.45348837209302323
1445,fadH,1478071,1478836,1,0.5091623036649214
1446,ykuG,1479136,1480867,1,0.3554913294797688
1447,ykzU,1480932,1481451,1,0.3185328185328185
1448,ykuH,1481546,1482095,1,0.30656934306569344
1449,ykuI,1482247,1483471,1,0.4170073589533933
1450,ykuJ,1484116,1484356,1,0.38493723849372385
1451,ykuK,1484465,1484984,1,0.43822393822393824
1452,abbA,1485117,1485315,1,0.39086294416243655
1453,ykuL,1485452,1485896,1,0.4040632054176072
1454,ccpC,1486044,1486926,1,0.4199772985244041
1455,fldN,1487037,1487514,1,0.4180672268907563
1456,ykuO,1487503,1488397,1,0.43784994400895855
1457,fldP,1488412,1488868,1,0.44175824175824174
1458,dapH,1488972,1489683,1,0.44366197183098594
1459,dapI,1489752,1490877,1,0.44928825622775803
1460,ykuS,1490938,1491184,1,0.4122448979591837
1461,mscT,1491220,1492024,-1,0.41843088418430885
1462,ahpA,1492260,1492803,1,0.44095940959409596
1463,ykuV,1492874,1493321,1,0.43946188340807174
1464,rok,1493786,1494362,1,0.42434782608695654
1465,sppO,1494402,1495368,-1,0.38756476683937824
1466,mobA,1495504,1496104,1,0.44908180300500833
1467,moeB,1496154,1497174,1,0.478900883218842
1468,moeA,1497191,1498484,1,0.4953560371517028
1469,mobB,1498444,1498966,1,0.4779270633397313
1470,moaE,1498965,1499439,1,0.4630021141649049
1471,moaD,1499431,1499665,1,0.41630901287553645
1472,yknU,1499888,1501646,1,0.43540125213431985
1473,yknV,1501657,1503472,1,0.4531422271223815
1474,skiW,1503581,1504277,1,0.4302158273381295
1475,skiX,1504281,1505415,1,0.4236540158870256
1476,skiY,1505415,1506108,1,0.48554913294797686
1477,skiZ,1506104,1507298,1,0.45766974015088013
1478,fruR,1507577,1508333,1,0.41589403973509936
1479,fruK,1508329,1509241,1,0.4445664105378705
1480,fruA,1509255,1511163,1,0.4661772417409544
1481,sipT,1511307,1511889,1,0.4199655765920826
1482,ykoA,1511922,1512192,-1,0.379182156133829
1483,ykpA,1512372,1513995,1,0.4395807644882861
1484,panE,1514051,1514963,1,0.45334796926454446
1485,ampS,1514996,1516229,-1,0.42938311688311687
1486,ykpC,1516338,1516473,-1,0.44029850746268656
1487,mreBH,1516573,1517581,-1,0.4667328699106256
1488,abhA,1517864,1518143,1,0.38489208633093525
1489,kinC,1518332,1519619,1,0.3965785381026439
1490,ykqA,1519634,1520468,1,0.42737094837935174
1491,ktrC,1520530,1521196,1,0.42105263157894735
1492,adeC,1521350,1523084,1,0.4333525678015003
1493,rnjA,1523117,1524785,-1,0.4403119376124775
1494,rnpZA,1524790,1525000,-1,0.3397129186602871
1495,ykrA,1525385,1526159,1,0.4282018111254851
1496,defB,1526194,1526749,-1,0.4368231046931408
1497,ykzV,1526858,1527017,-1,0.4810126582278481
1498,,1526923,1527067,-1,0.4825174825174825
1499,ykyA,1527230,1527902,1,0.3770491803278688
1500,pdhA,1528325,1529441,1,0.43408071748878924
1501,pdhB,1529444,1530422,1,0.4503582395087001
1502,pdhC,1530536,1531865,1,0.4435240963855422
1503,pdhD,1531869,1533282,1,0.4454674220963173
1504,slp,1533326,1533701,-1,0.3983957219251337
1505,rgpA,1534119,1534239,1,0.3949579831932773
1506,speA,1534278,1535751,-1,0.43478260869565216
1507,yktA,1535935,1536202,1,0.44360902255639095
1508,yktB,1536234,1536873,-1,0.438871473354232
1509,ykzI,1537112,1537301,1,0.3776595744680851
1510,suhB,1537440,1538238,1,0.42910915934755334
1511,ykzC,1538263,1538692,1,0.45794392523364486
1512,yktD,1538769,1539684,-1,0.3851203501094092
1513,nprE,1540035,1541601,-1,0.44792332268370605
1514,ylaA,1541885,1543826,1,0.40670103092783505
1515,ylaB,1543815,1544085,1,0.34572490706319703
1516,sigP,1544084,1544606,1,0.4107485604606526
1517,sigQ,1544602,1544896,1,0.447098976109215
1518,ylaE,1544935,1545547,-1,0.40916530278232405
1519,ylaF,1545819,1546008,-1,0.4095744680851064
1520,bipA,1546120,1547959,1,0.45266594124047876
1521,ylaH,1548015,1548333,1,0.45425867507886436
1522,ylaI,1548388,1548598,-1,0.40669856459330145
1523,ylaJ,1548680,1549310,-1,0.43720190779014306
1524,ylaK,1549464,1550793,1,0.4435240963855422
1525,ylaL,1550796,1551282,-1,0.45979381443298967
1526,glsB,1551384,1552314,1,0.43379978471474706
1527,ylaN,1552411,1552693,1,0.4128113879003559
1528,ftsW,1552898,1554110,1,0.42857142857142855
1529,pycA,1554184,1557631,1,0.4521183981427742
1530,ctaA,1558033,1558954,-1,0.42717391304347824
1531,ctaB,1559308,1560226,1,0.4351145038167939
1532,ctaC,1560465,1561536,1,0.43177570093457945
1533,ctaD,1561568,1563437,1,0.4759100642398287
1534,ctaE,1563436,1564060,1,0.45585874799357945
1535,ctaF,1564062,1564395,1,0.41566265060240964
1536,ctaG,1564421,1565315,1,0.45912653975363943
1537,ylbA,1565346,1565709,-1,0.4613259668508287
1538,ylbB,1565848,1566295,1,0.4282511210762332
1539,ylbC,1566378,1567419,1,0.4230769230769231
1540,ylbD,1567650,1568049,1,0.4296482412060301
1541,ylbE,1568064,1568304,1,0.4100418410041841
1542,ricF,1568419,1568869,1,0.48329621380846327
1543,ylbG,1568923,1569196,1,0.375
1544,rsmD,1569518,1570073,1,0.44584837545126355
1545,coaD,1570077,1570563,1,0.42061855670103093
1546,spoVV,1570573,1571800,-1,0.45106035889070145
1547,ylbK,1571980,1572763,1,0.46930946291560105
1548,ylbL,1572764,1573790,1,0.4175609756097561
1549,ylbM,1573806,1575054,-1,0.4466720128307939
1550,ylzH,1575050,1575236,-1,0.3081081081081081
1551,ylbN,1575263,1575782,1,0.3841698841698842
1552,rpmF,1575803,1575983,1,0.39106145251396646
1553,gerR,1576128,1576710,1,0.45266781411359724
1554,ylbP,1576766,1577249,-1,0.42323651452282157
1555,panE,1577408,1578305,1,0.45982142857142855
1556,bshC,1578375,1579995,1,0.42742433600988267
1557,mraZ,1580120,1580552,1,0.41299303944315546
1558,rsmH,1580621,1581557,1,0.4577540106951872
1559,ftsL,1581596,1581950,1,0.42209631728045327
1560,pbpB,1581946,1584097,1,0.4213953488372093
1561,spoVD,1584213,1586154,1,0.4587628865979381
1562,murE,1586329,1587814,1,0.4609164420485175
1563,mraY,1587925,1588900,1,0.42813141683778233
1564,murD,1588900,1590256,1,0.45092250922509225
1565,spoVE,1590316,1591417,1,0.4690909090909091
1566,murG,1591539,1592631,1,0.4399633363886343
1567,murB,1592662,1593574,1,0.4632272228320527
1568,divIB,1593703,1594495,1,0.37420986093552466
1569,ylxW,1594491,1595187,1,0.42589928057553955
1570,ylxX,1595209,1595917,1,0.4073550212164074
